CONTRACT_KEY,EMP_CODE,CONTRACT_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,CONTRACT_QUALIF_CODE,CONTRACT_TYPE_CODE,DATE_DEBUT_CONTRAT,NUDOSS,QUALIFDESCRIPTION
13341_20131001_20160531,13341,C01,2016-03-01,2016-05-31 00:00:00,100.0,PRE     ,CO      ,2013-10-01,13341,Prépensionné                                 
6408_20150701_29991231,6408,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,6408,Employé                                      
6396_20151001_29991231,6396,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6396,Employé                                      
6397_20151001_29991231,6397,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6397,Employé                                      
6398_20151001_29991231,6398,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6398,Employé                                      
6399_20151001_29991231,6399,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6399,Employé                                      
6400_20151001_29991231,6400,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6400,Employé                                      
6401_20151001_29991231,6401,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6401,Employé                                      
6402_20151001_29991231,6402,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6402,Employé                                      
6403_20120701_29991231,6403,C01,2016-03-02,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2012-07-01,6403,Prépensionné                                 
6405_20150701_29991231,6405,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,6405,Employé                                      
6406_20151001_29991231,6406,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6406,Employé                                      
6407_20151001_29991231,6407,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6407,Employé                                      
6409_20150701_29991231,6409,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,6409,Employé                                      
6410_20150701_29991231,6410,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,6410,Employé                                      
6411_20150701_29991231,6411,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,6411,Employé                                      
6412_20151001_29991231,6412,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6412,Employé                                      
6413_20151001_29991231,6413,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6413,Employé                                      
6414_20151001_29991231,6414,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6414,Employé                                      
6415_20151001_29991231,6415,C01,2016-03-02,2999-12-31 00:00:00,100.0,OUM     ,OI      ,2015-10-01,6415,Ouvrier mensuel                              
6416_20151001_29991231,6416,C01,2016-03-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,6416,Employé                                      
18269_20140101_29991231,18269,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18269,Employé                                      
18271_20140101_20160518,18271,C01,2014-01-01,2016-05-18 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18271,Employé                                      
18271_20140101_20160526,18271,C01,2016-05-19,2016-05-26 00:00:00,80.0,EMP     ,IE      ,2014-01-01,18271,Employé                                      
18271_20140101_29991231,18271,C01,2016-05-27,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18271,Employé                                      
18272_20140101_20160625,18272,C01,2014-01-01,2016-06-25 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18272,Employé                                      
18272_20140101_29991231,18272,C01,2016-06-26,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-01-01,18272,Employé                                      
18273_20140101_29991231,18273,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18273,Employé                                      
18274_20160401_29991231,18274,C01,2016-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2016-04-01,18274,Employé                                      
18301_20150101_20190218,18301,C01,2015-01-01,2019-02-18 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18301,Employé                                      
18302_20150101_29991231,18302,C01,2015-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18302,Employé                                      
18303_20160501_20160430,18303,C01,2016-04-01,2016-04-30 00:00:00,100.0,EMP     ,IE      ,2016-05-01,18303,Employé                                      
18303_20160401_20160430,18303,C01,2016-04-01,2016-04-30 00:00:00,100.0,EMP     ,IE      ,2016-04-01,18303,Employé                                      
18303_20160501_29991231,18303,C01,2016-05-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-05-01,18303,Employé                                      
18303_20160401_29991231,18303,C01,2016-05-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-04-01,18303,Employé                                      
18303_20160501_29991231,18303,C02,2016-05-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-05-01,18303,Employé                                      
18303_20160401_29991231,18303,C02,2016-05-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-04-01,18303,Employé                                      
18304_20130101_29991231,18304,C01,2013-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18304,Employé                                      
18305_20150101_29991231,18305,C01,2015-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18305,Employé                                      
3305_20140401_29991231,3305,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,3305,Employé                                      
20201_20140101_29991231,20201,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2014-01-01,20201,Employé                                      
3306_20140401_29991231,3306,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,3306,Employé                                      
3308_20140401_29991231,3308,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,3308,Employé                                      
3309_20140401_29991231,3309,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-04-01,3309,Employé                                      
3311_20140401_29991231,3311,C01,2016-12-30,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2014-04-01,3311,Employé                                      
3312_20140401_29991231,3312,C01,2016-12-30,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2014-04-01,3312,Employé                                      
3314_20150716_29991231,3314,C01,2016-12-30,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2015-07-16,3314,Employé                                      
3314_20140401_29991231,3314,C01,2016-12-30,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2014-04-01,3314,Employé                                      
3314_20140401_29991231,3314,C01,2016-12-30,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2014-04-01,3314,Employé                                      
3314_20140401_29991231,3314,C01,2016-12-30,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2014-04-01,3314,Employé                                      
3315_20150801_29991231,3315,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-08-01,3315,Employé                                      
3315_20150701_29991231,3315,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-07-01,3315,Employé                                      
3316_20120401_29991231,3316,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3316,Employé                                      
18270_20150701_29991231,18270,C01,2015-07-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2015-07-01,18270,Etudiant mensuel                             
20421_20160101_29991231,20421,C01,2016-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2016-01-01,20421,Employé                                      
13150_20160201_29991231,13150,C01,2016-06-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-02-01,13150,Employé                                      
13150_20160101_29991231,13150,C01,2016-06-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-01-01,13150,Employé                                      
13341_20131001_29991231,13341,C01,2016-06-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2013-10-01,13341,Prépensionné                                 
13342_20131001_29991231,13342,C01,2016-06-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2013-10-01,13342,Prépensionné                                 
13151_20121001_29991231,13151,C01,2016-07-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2012-10-01,13151,Prépensionné                                 
13152_20121001_29991231,13152,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-10-01,13152,Employé                                      
13153_20121001_29991231,13153,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-10-01,13153,Employé                                      
13154_20131001_29991231,13154,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,13154,Employé                                      
13155_20131001_29991231,13155,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,13155,Employé                                      
13156_20131001_29991231,13156,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,13156,Employé                                      
13157_20131001_20200202,13157,C01,2016-07-01,2020-02-02 00:00:00,100.0,EMP     ,IE      ,2013-10-01,13157,Employé                                      
6382_20120701_29991231,6382,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-07-01,6382,Employé                                      
6383_20120701_29991231,6383,C01,2016-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-07-01,6383,Employé                                      
6384_20150101_29991231,6384,C01,2016-07-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2015-01-01,6384,Etudiant mensuel                             
22242_20140101_29991231,22242,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,22242,Employé                                      
652_20121001_29991231,652,C01,2012-10-01,2999-12-31 00:00:00,100.0,ADM     ,DI      ,2012-10-01,652,Administrateur                               
652_20121001_29991231,652,C01,2012-10-01,2999-12-31 00:00:00,100.0,ADM     ,DI      ,2012-10-01,652,Agent administratif                          
22942_20140101_29991231,22942,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,22942,Employé                                      
23521_20160301_20160229,23521,C01,2016-01-01,2016-02-29 00:00:00,100.0,CAA     ,DI      ,2016-03-01,23521,Cadre catégorie A                            
23521_20160101_20160229,23521,C01,2016-01-01,2016-02-29 00:00:00,100.0,CAA     ,DI      ,2016-01-01,23521,Cadre catégorie A                            
24421_20170201_20170130,24421,C01,2017-01-01,2017-01-30 00:00:00,100.0,EMP     ,IE      ,2017-02-01,24421,Employé                                      
24421_20170101_20170130,24421,C01,2017-01-01,2017-01-30 00:00:00,100.0,EMP     ,IE      ,2017-01-01,24421,Employé                                      
24421_20170201_29991231,24421,C01,2017-02-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2017-02-01,24421,Employé                                      
24421_20170101_29991231,24421,C01,2017-02-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2017-01-01,24421,Employé                                      
24421_20170201_29991231,24421,C02,2017-02-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2017-02-01,24421,Employé                                      
24421_20170101_29991231,24421,C02,2017-02-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2017-01-01,24421,Employé                                      
24422_20141001_20170228,24422,C01,2014-10-01,2017-02-28 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24422,Employé                                      
24422_20141001_29991231,24422,C01,2017-03-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2014-10-01,24422,Prépensionné                                 
18501_20150101_29991231,18501,C01,2015-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18501,Employé                                      
13158_20131001_20160302,13158,C01,2016-02-01,2016-03-02 00:00:00,50.0,EMP     ,IE      ,2013-10-01,13158,Employé                                      
13160_20121001_20160302,13160,C01,2016-02-01,2016-03-02 00:00:00,50.0,EMP     ,IE      ,2012-10-01,13160,Employé                                      
3317_20120401_29991231,3317,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3317,Employé                                      
3318_20120401_29991231,3318,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3318,Employé                                      
3319_20130401_29991231,3319,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3319,Employé                                      
3320_20130401_29991231,3320,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3320,Employé                                      
3321_20130401_29991231,3321,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3321,Employé                                      
3322_20130401_29991231,3322,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3322,Employé                                      
3323_20130401_29991231,3323,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-04-01,3323,Employé                                      
3324_20161130_29991231,3324,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-11-30,3324,Employé                                      
3324_20130401_29991231,3324,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-04-01,3324,Employé                                      
3325_20120401_29991231,3325,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2012-04-01,3325,Employé                                      
3345_20130401_29991231,3345,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3345,Employé                                      
3346_20120401_29991231,3346,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3346,Employé                                      
3347_20130401_29991231,3347,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3347,Employé                                      
3348_20130401_29991231,3348,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-04-01,3348,Employé                                      
3349_20120401_29991231,3349,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3349,Employé                                      
3350_20120401_29991231,3350,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3350,Employé                                      
3351_20141001_29991231,3351,C01,2016-12-30,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2014-10-01,3351,Etudiant mensuel                             
3352_20120401_29991231,3352,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2012-04-01,3352,Employé                                      
3353_20130401_29991231,3353,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3353,Employé                                      
3355_20141001_29991231,3355,C01,2016-12-30,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2014-10-01,3355,Etudiant mensuel                             
3356_20130401_29991231,3356,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3356,Employé                                      
3357_20130401_29991231,3357,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-04-01,3357,Employé                                      
3359_20130401_29991231,3359,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3359,Employé                                      
3360_20150701_29991231,3360,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3360,Employé                                      
3363_20150701_29991231,3363,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3363,Employé                                      
13159_20131001_20160630,13159,C01,2016-03-03,2016-06-30 00:00:00,50.0,EMP     ,IE      ,2013-10-01,13159,Employé                                      
13160_20121001_20160630,13160,C01,2016-03-03,2016-06-30 00:00:00,50.0,EMP     ,IE      ,2012-10-01,13160,Employé                                      
13161_20121001_20160630,13161,C01,2016-03-03,2016-06-30 00:00:00,80.0,EMP     ,IE      ,2012-10-01,13161,Employé                                      
3364_20150701_29991231,3364,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3364,Employé                                      
3365_20150701_29991231,3365,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3365,Employé                                      
3366_20150701_29991231,3366,C01,2016-12-30,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2015-07-01,3366,Prépensionné                                 
3367_20150701_29991231,3367,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3367,Employé                                      
3368_20150701_29991231,3368,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3368,Employé                                      
3369_20150701_29991231,3369,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3369,Employé                                      
3370_20150701_29991231,3370,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3370,Employé                                      
3371_20150701_29991231,3371,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3371,Employé                                      
3372_20120401_29991231,3372,C01,2016-12-30,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2012-04-01,3372,Prépensionné                                 
3374_20150401_29991231,3374,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,3374,Employé                                      
3375_20150701_29991231,3375,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3375,Employé                                      
3376_20150701_29991231,3376,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3376,Employé                                      
3377_20150401_29991231,3377,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,3377,Employé                                      
3380_20150401_29991231,3380,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,3380,Employé                                      
3381_20150401_29991231,3381,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,3381,Employé                                      
3382_20150401_29991231,3382,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-04-01,3382,Employé                                      
3383_20150701_29991231,3383,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3383,Employé                                      
3384_20150701_29991231,3384,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3384,Employé                                      
3385_20150701_29991231,3385,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3385,Employé                                      
3386_20150701_29991231,3386,C01,2016-12-30,2999-12-31 00:00:00,100.0,OUM     ,OI      ,2015-07-01,3386,Ouvrier mensuel                              
3387_20150701_29991231,3387,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3387,Employé                                      
3388_20150701_29991231,3388,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3388,Employé                                      
128089_20210416_29991231,128089,C01,2020-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2021-04-16,128089,Employé                                      
128089_20200101_29991231,128089,C01,2020-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-01-01,128089,Employé                                      
128089_20200101_29991231,128089,C01,2020-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-01-01,128089,Employé                                      
128089_20200101_29991231,128089,C01,2020-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-01-01,128089,Employé                                      
128089_20210416_29991231,128089,C02,2020-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-04-16,128089,Employé                                      
128089_20200101_29991231,128089,C02,2020-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-01-01,128089,Employé                                      
128089_20200101_29991231,128089,C02,2020-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-01-01,128089,Employé                                      
128089_20200101_29991231,128089,C02,2020-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-01-01,128089,Employé                                      
13158_20131001_29991231,13158,C01,2016-07-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-10-01,13158,Employé                                      
13159_20131001_29991231,13159,C01,2016-07-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-10-01,13159,Employé                                      
13160_20121001_29991231,13160,C01,2016-07-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2012-10-01,13160,Employé                                      
13161_20121001_29991231,13161,C01,2016-07-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2012-10-01,13161,Employé                                      
13162_20131001_29991231,13162,C01,2016-07-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-10-01,13162,Prépensionné                                 
3389_20150701_29991231,3389,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3389,Employé                                      
3390_20150701_29991231,3390,C01,2016-12-30,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-07-01,3390,Employé                                      
3391_20120401_29991231,3391,C01,2016-12-30,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2012-04-01,3391,Prépensionné                                 
3392_20120401_29991231,3392,C01,2016-12-30,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2012-04-01,3392,Prépensionné                                 
3393_20120401_29991231,3393,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2012-04-01,3393,Employé                                      
3394_20120401_29991231,3394,C01,2016-12-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2012-04-01,3394,Employé                                      
22941_20151215_29991231,22941,C01,2015-12-15,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2015-12-15,22941,Prépensionné                                 
22961_20160301_20160229,22961,C01,2016-01-01,2016-02-29 00:00:00,100.0,CAA     ,DI      ,2016-03-01,22961,Cadre catégorie A                            
22961_20160101_20160229,22961,C01,2016-01-01,2016-02-29 00:00:00,100.0,CAA     ,DI      ,2016-01-01,22961,Cadre catégorie A                            
22961_20160301_29991231,22961,C01,2016-03-01,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-03-01,22961,Cadre catégorie A                            
22961_20160101_29991231,22961,C01,2016-03-01,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-01-01,22961,Cadre catégorie A                            
23123_20160401_29991231,23123,C01,2016-04-01,2999-12-31 00:00:00,100.0,ADM     ,AD      ,2016-04-01,23123,Administrateur                               
23123_20160401_29991231,23123,C01,2016-04-01,2999-12-31 00:00:00,100.0,ADM     ,AD      ,2016-04-01,23123,Agent administratif                          
23161_20160501_20160619,23161,C01,2016-05-01,2016-06-19 00:00:00,100.0,OUH     ,OI      ,2016-05-01,23161,Ouvrier horaire                              
23161_20160501_29991231,23161,C01,2016-06-20,2999-12-31 00:00:00,50.0,OUH     ,OI      ,2016-05-01,23161,Ouvrier horaire                              
23501_20160301_20160229,23501,C01,2016-01-01,2016-02-29 00:00:00,100.0,CAA     ,DI      ,2016-03-01,23501,Cadre catégorie A                            
23501_20160101_20160229,23501,C01,2016-01-01,2016-02-29 00:00:00,100.0,CAA     ,DI      ,2016-01-01,23501,Cadre catégorie A                            
17682_20160812_29991231,17682,C01,2016-08-12,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-08-12,17682,Cadre catégorie A                            
17682_20160601_29991231,17682,C01,2016-08-12,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-06-01,17682,Cadre catégorie A                            
17682_20150101_29991231,17682,C01,2016-08-12,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-01-01,17682,Cadre catégorie A                            
24441_20141001_20170228,24441,C01,2014-10-01,2017-02-28 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24441,Employé                                      
3941_20150101_20161211,3941,C01,2016-03-12,2016-12-11 00:00:00,100.0,EMP     ,IE      ,2015-01-01,3941,Employé                                      
18242_20150101_29991231,18242,C01,2017-02-26,2999-12-31 00:00:00,100.0,EMP     ,DE      ,2015-01-01,18242,Employé                                      
2602_20140101_29991231,2602,C02,2014-01-01,2999-12-31 00:00:00,50.0,EMP     ,A1      ,2014-01-01,2602,Employé                                      
2602_20140101_29991231,2602,C02,2014-01-01,2999-12-31 00:00:00,50.0,EMP     ,A1      ,2014-01-01,2602,Employé                                      
18242_20150101_20170125,18242,C01,2015-01-01,2017-01-25 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18242,Employé                                      
18243_20150101_29991231,18243,C01,2015-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18243,Employé                                      
18244_20150101_20160528,18244,C01,2015-01-01,2016-05-28 00:00:00,100.0,EMP     ,PR      ,2015-01-01,18244,Employé                                      
18244_20150101_29991231,18244,C01,2016-06-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2015-01-01,18244,Employé                                      
18245_20150101_20160528,18245,C01,2015-01-01,2016-05-28 00:00:00,100.0,EMP     ,IE      ,2015-01-01,18245,Employé                                      
18245_20150101_29991231,18245,C01,2016-06-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2015-01-01,18245,Employé                                      
18246_20150101_20150130,18246,C01,2015-01-01,2015-01-30 00:00:00,100.0,ETM     ,ET      ,2015-01-01,18246,Etudiant mensuel                             
18246_20150101_20160430,18246,C01,2016-04-25,2016-04-30 00:00:00,100.0,ETM     ,ET      ,2015-01-01,18246,Etudiant mensuel                             
18246_20150101_20160630,18246,C01,2016-06-25,2016-06-30 00:00:00,100.0,ETM     ,ET      ,2015-01-01,18246,Etudiant mensuel                             
18247_20160416_29991231,18247,C01,2015-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2016-04-16,18247,Employé                                      
18247_20150101_29991231,18247,C01,2015-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_29991231,18247,C01,2015-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_29991231,18247,C01,2015-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20160416_29991231,18247,C02,2015-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2016-04-16,18247,Employé                                      
18247_20150101_29991231,18247,C02,2015-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_29991231,18247,C02,2015-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_29991231,18247,C02,2015-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20160416_20160415,18247,C03,2015-01-01,2016-04-15 00:00:00,20.0,EMP     ,IE      ,2016-04-16,18247,Employé                                      
18247_20150101_20160415,18247,C03,2015-01-01,2016-04-15 00:00:00,20.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_20160415,18247,C03,2015-01-01,2016-04-15 00:00:00,20.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_20160415,18247,C03,2015-01-01,2016-04-15 00:00:00,20.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20160416_29991231,18247,C04,2016-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2016-04-16,18247,Employé                                      
18247_20150101_29991231,18247,C04,2016-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18247_20150101_29991231,18247,C04,2016-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
