ENTRY_EXIT_KEY,EMP_CODE,ENTRY_DATE,EXIT_DATE,ENTRY_PATTERN_CODE,EXIT_PATTERN_CODE,REASON_EXIT_CODE,LIB_ENTRY_PATTERN,LIB_EXIT_PATTERN,LIB_REASON_EXIT
126502_20201201_20201231,126502,2020-12-01,2020-12-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
126602_20200101_20200104,126602,2020-01-01,2020-01-04,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
114723_20200101_20200115,114723,2020-01-01,2020-01-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
122282_20200101_20200205,122282,2020-01-01,2020-02-05,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
124402_20190101_20210131,124402,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124243_20210115_20210225,124243,2021-01-15,2021-02-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
124482_20190101_20210131,124482,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124582_20190101_20210222,124582,2019-01-01,2021-02-22,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124583_20210101_20210120,124583,2021-01-01,2021-01-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124822_20200101_20200103,124822,2020-01-01,2020-01-03,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
124842_20210401_20210403,124842,2021-04-01,2021-04-03,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
124642_20190101_20210120,124642,2019-01-01,2021-01-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124662_20210201_20210220,124662,2021-02-01,2021-02-20,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
125022_20200101_20200320,125022,2020-01-01,2020-03-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
126742_20200101_20200104,126742,2020-01-01,2020-01-04,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
126742_20200105_20200115,126742,2020-01-05,2020-01-15,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
127102_20200101_20200315,127102,2020-01-01,2020-03-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
127122_20210401_20210531,127122,2021-04-01,2021-05-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
123082_20190101_20190530,123082,2019-01-01,2019-05-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
123442_20201101_20210131,123442,2020-11-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125382_20190101_20200531,125382,2019-01-01,2020-05-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125382_20200602_20200712,125382,2020-06-02,2020-07-12,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
125382_20201102_20210131,125382,2020-11-02,2021-01-31,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
125503_20201202_20210103,125503,2020-12-02,2021-01-03,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
127162_20200110_20200115,127162,2020-01-10,2020-01-15,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
127162_20200120_20200131,127162,2020-01-20,2020-01-31,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
127682_20200101_20200115,127682,2020-01-01,2020-01-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
127922_20200925_20200927,127922,2020-09-25,2020-09-27,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125802_20200101_20210107,125802,2020-01-01,2021-01-07,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125842_20200101_20210108,125842,2020-01-01,2021-01-08,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125842_20210111_20210315,125842,2021-01-11,2021-03-15,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
119802_20200115_20200208,119802,2020-01-15,2020-02-08,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
119803_20200801_20200806,119803,2020-08-01,2020-08-06,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
119862_20200205_20200227,119862,2020-02-05,2020-02-27,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
121942_20200101_20200410,121942,2020-01-01,2020-04-10,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
121962_20200101_20200410,121962,2020-01-01,2020-04-10,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
128002_20201111_20201201,128002,2020-11-11,2020-12-01,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
128002_20201001_20201010,128002,2020-10-01,2020-10-10,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
126602_20200105_20200115,126602,2020-01-05,2020-01-15,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
126683_20200101_20210521,126683,2020-01-01,2021-05-21,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
127162_20200101_20200104,127162,2020-01-01,2020-01-04,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
128002_20200925_20200927,128002,2020-09-25,2020-09-27,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125222_20200101_20200131,125222,2020-01-01,2020-01-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
125302_20200701_20210228,125302,2020-07-01,2021-02-28,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
114902_20180723_20180820,114902,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
115262_20180101_20210202,115262,2018-01-01,2021-02-02,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
115462_20200101_20200518,115462,2020-01-01,2020-05-18,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
117022_20200101_20200220,117022,2020-01-01,2020-02-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
31903_20180817_20181231,31903,2018-08-17,2018-12-31,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
117622_20190101_20190601,117622,2019-01-01,2019-06-01,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117622_20200101_20200201,117622,2020-01-01,2020-02-01,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
117642_20200601_20200630,117642,2020-06-01,2020-06-30,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
111760_20020101_20191130,111760,2002-01-01,2019-11-30,001,004,RETIRE,Nouvelle entrée                              ,Sortie                                       ,Retraité                                     
111981_20200101_20200127,111981,2020-01-01,2020-01-27,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
116222_20200101_20200103,116222,2020-01-01,2020-01-03,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
116702_20190101_20200719,116702,2019-01-01,2020-07-19,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117002_20200101_20200320,117002,2020-01-01,2020-03-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117483_20200701_20200731,117483,2020-07-01,2020-07-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
117942_20201005_20201128,117942,2020-10-05,2020-11-28,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
117642_20200701_20200801,117642,2020-07-01,2020-08-01,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
115602_20200101_20200315,115602,2020-01-01,2020-03-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
115622_20080601_20140623,115622,2008-06-01,2014-06-23,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
115882_20200301_20200630,115882,2020-03-01,2020-06-30,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
115942_20180906_20180906,115942,2018-09-06,2018-09-06,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
116242_20180828_20201201,116242,2018-08-28,2020-12-01,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
116982_20200101_20200320,116982,2020-01-01,2020-03-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117502_20200601_20200630,117502,2020-06-01,2020-06-30,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
117642_20200901_20200930,117642,2020-09-01,2020-09-30,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
115182_20200501_20200618,115182,2020-05-01,2020-06-18,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
115542_20200101_20200125,115542,2020-01-01,2020-01-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
116822_20200101_20200320,116822,2020-01-01,2020-03-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
116942_20180723_20180820,116942,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
112361_20200101_20200301,112361,2020-01-01,2020-03-01,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
112461_20200101_20200127,112461,2020-01-01,2020-01-27,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
112462_20190101_20200127,112462,2019-01-01,2020-01-27,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
113022_20130703_20200720,113022,2013-07-03,2020-07-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
115062_20200101_20200120,115062,2020-01-01,2020-01-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
115163_20190101_20210202,115163,2019-01-01,2021-02-02,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
116582_20200501_20200610,116582,2020-05-01,2020-06-10,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
116642_20200901_20200925,116642,2020-09-01,2020-09-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
117642_20200101_20200301,117642,2020-01-01,2020-03-01,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
117922_20200414_20200415,117922,2020-04-14,2020-04-15,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
115282_20190206_20210101,115282,2019-02-06,2021-01-01,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
118122_20180723_20180820,118122,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117063_20200101_20200320,117063,2020-01-01,2020-03-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
428_19960501_20151120,428,1996-05-01,2015-11-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117863_20200414_20200415,117863,2020-04-14,2020-04-15,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
117864_20200414_20200415,117864,2020-04-14,2020-04-15,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
112641_20190701_20190831,112641,2019-07-01,2019-08-31,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
112761_20191201_20191231,112761,2019-12-01,2019-12-31,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
114603_20150101_20191130,114603,2015-01-01,2019-11-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
114622_20190101_20200630,114622,2019-01-01,2020-06-30,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
115562_20120101_20191201,115562,2012-01-01,2019-12-01,001,004,RETIRE,Nouvelle entrée                              ,Sortie                                       ,Retraité                                     
115582_20190512_20220119,115582,2019-05-12,2022-01-19,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
120402_20160101_20160101,120402,2016-01-01,2016-01-01,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
120402_20170101_20170101,120402,2017-01-01,2017-01-01,002,004,ENDCTR,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
115942_20180723_20180820,115942,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
116942_20180906_20180906,116942,2018-09-06,2018-09-06,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
116962_20180101_20200407,116962,2018-01-01,2020-04-07,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
441_19980101_20070101,441,1998-01-01,2007-01-01,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
120762_20201116_20201120,120762,2020-11-16,2020-11-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
124282_20180723_20180820,124282,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
124282_20180906_20180906,124282,2018-09-06,2018-09-06,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
124302_20190101_20210131,124302,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124322_20190101_20210131,124322,2019-01-01,2021-01-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
124342_20190101_20210131,124342,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124362_20190101_20210221,124362,2019-01-01,2021-02-21,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124522_20190101_20210120,124522,2019-01-01,2021-01-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124522_20210122_20210228,124522,2021-01-22,2021-02-28,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
465_20080101_20080630,465,2008-01-01,2008-06-30,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
466_20100201_20110520,466,2010-02-01,2011-05-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
466_20110812_20110820,466,2011-08-12,2011-08-20,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
113242_20160322_20200420,113242,2016-03-22,2020-04-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
123142_20190101_20190530,123142,2019-01-01,2019-05-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
123662_20200103_20200107,123662,2020-01-03,2020-01-07,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
123722_20190101_20210131,123722,2019-01-01,2021-01-31,001,004,RETIRE,Nouvelle entrée                              ,Sortie                                       ,Retraité                                     
124002_20190101_20210221,124002,2019-01-01,2021-02-21,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124262_20180723_20180820,124262,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
124262_20180906_20180906,124262,2018-09-06,2018-09-06,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
124202_20190101_20210116,124202,2019-01-01,2021-01-16,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124264_20190101_20210131,124264,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124422_20190101_20210131,124422,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
111823_20190101_20190131,111823,2019-01-01,2019-01-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
121862_20200106_20210202,121862,2020-01-06,2021-02-02,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
110_20140401_20140615,110,2014-04-01,2014-06-15,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124442_20190101_20210131,124442,2019-01-01,2021-01-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124442_20210210_20210331,124442,2021-02-10,2021-03-31,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
124542_20210101_20210215,124542,2021-01-01,2021-02-15,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124562_20200101_20200930,124562,2020-01-01,2020-09-30,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124662_20210101_20210120,124662,2021-01-01,2021-01-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
124702_20210101_20210219,124702,2021-01-01,2021-02-19,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
125062_20200901_20210228,125062,2020-09-01,2021-02-28,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
112241_20180101_20200127,112241,2018-01-01,2020-01-27,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
112401_20180101_20200127,112401,2018-01-01,2020-01-27,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
122422_20190101_20211214,122422,2019-01-01,2021-12-14,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
122942_20200115_20200914,122942,2020-01-15,2020-09-14,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
123022_20190101_20190530,123022,2019-01-01,2019-05-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
123262_20180723_20180820,123262,2018-07-23,2018-08-20,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
133_20150101_20150415,133,2015-01-01,2015-04-15,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
140_20150401_20150415,140,2015-04-01,2015-04-15,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
125522_20201202_20210102,125522,2020-12-02,2021-01-02,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
126022_20180515_20200213,126022,2018-05-15,2020-02-13,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
126082_20210101_20210227,126082,2021-01-01,2021-02-27,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
143551_20210501_20210731,143551,2021-05-01,2021-07-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
144074_20170101_20171001,144074,2017-01-01,2017-10-01,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
139042_20200101_20210123,139042,2020-01-01,2021-01-23,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
139042_20220105_20220113,139042,2022-01-05,2022-01-13,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
139042_20220114_20220124,139042,2022-01-14,2022-01-24,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
145031_20120315_20121231,145031,2012-03-15,2012-12-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
145611_20220101_20220317,145611,2022-01-01,2022-03-17,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
145751_20220101_20220131,145751,2022-01-01,2022-01-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
139322_20210101_20211201,139322,2021-01-01,2021-12-01,001,004,LICENC,Nouvelle entrée                              ,Sortie                                       ,Licenciement                                 
140082_20210101_20220222,140082,2021-01-01,2022-02-22,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
147152_20220101_20220527,147152,2022-01-01,2022-05-27,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
147172_20220330_20220331,147172,2022-03-30,2022-03-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
140502_20220201_20220225,140502,2022-02-01,2022-02-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
141162_20200401_20210401,141162,2020-04-01,2021-04-01,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
147731_20220101_20220131,147731,2022-01-01,2022-01-31,001,004,DECES ,Nouvelle entrée                              ,Sortie                                       ,"Décès, disparition                           "
149351_20220201_20220531,149351,2022-02-01,2022-05-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
141542_20220101_20220531,141542,2022-01-01,2022-05-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
149591_20220101_20220115,149591,2022-01-01,2022-01-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
150151_20180101_20180124,150151,2018-01-01,2018-01-24,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
150151_20180201_20180220,150151,2018-02-01,2018-02-20,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
160232_20190301_20220301,160232,2019-03-01,2022-03-01,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
160251_20180704_20200204,160251,2018-07-04,2020-02-04,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
151471_20220101_20220225,151471,2022-01-01,2022-02-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
153791_20220101_20220131,153791,2022-01-01,2022-01-31,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
129022_20201201_20201231,129022,2020-12-01,2020-12-31,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
129102_20200110_20200215,129102,2020-01-10,2020-02-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
143791_20190101_20200101,143791,2019-01-01,2020-01-01,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
143791_20220101_20220501,143791,2022-01-01,2022-05-01,002,004,DEMISS,Réembauche                                   ,Sortie                                       ,Démission                                    
144011_20220101_20220215,144011,2022-01-01,2022-02-15,001,004,CHOTOT,Nouvelle entrée                              ,Sortie                                       ,Chômage total                                
144031_20220201_20220225,144031,2022-02-01,2022-02-25,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
144571_20200101_20200131,144571,2020-01-01,2020-01-31,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
144571_20200201_20220228,144571,2020-02-01,2022-02-28,003,004,VOLUNT,Mutation                                     ,Sortie                                       ,Interruption volontaire                      
128642_20210105_20210109,128642,2021-01-05,2021-01-09,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
130462_20210801_20210821,130462,2021-08-01,2021-08-21,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
128843_20201101_20210120,128843,2020-11-01,2021-01-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
129782_20210101_20210120,129782,2021-01-01,2021-01-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
129802_20210101_20210120,129802,2021-01-01,2021-01-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
129803_20210101_20210120,129803,2021-01-01,2021-01-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
131302_20210717_20210717,131302,2021-07-17,2021-07-17,002,004,VOLUNT,Réembauche                                   ,Sortie                                       ,Interruption volontaire                      
131482_20210110_20210130,131482,2021-01-10,2021-01-30,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
129803_20210204_20210414,129803,2021-02-04,2021-04-14,002,003,TRANSF,Réembauche                                   ,Mutation                                     ,Transféré - Valeur technique                 
131022_20210101_20210114,131022,2021-01-01,2021-01-14,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
131302_20210101_20210515,131302,2021-01-01,2021-05-15,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
158711_20230101_20240120,158711,2023-01-01,2024-01-20,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
129202_20200101_20200120,129202,2020-01-01,2020-01-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
131587_20210101_20210614,131587,2021-01-01,2021-06-14,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
130422_20210701_20210730,130422,2021-07-01,2021-07-30,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
132882_20201007_20211012,132882,2020-10-07,2021-10-12,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
133222_20200220_20200501,133222,2020-02-20,2020-05-01,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
133282_20210101_20210112,133282,2021-01-01,2021-01-12,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
147811_20220101_20220202,147811,2022-01-01,2022-02-02,001,004,CHOTOT,Nouvelle entrée                              ,Sortie                                       ,Chômage total                                
148471_20220203_20220226,148471,2022-02-03,2022-02-26,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
134403_20160101_20211215,134403,2016-01-01,2021-12-15,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
136582_20211229_20211231,136582,2021-12-29,2021-12-31,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
136622_20211227_20211230,136622,2021-12-27,2021-12-30,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
155108_20210101_20220430,155108,2021-01-01,2022-04-30,001,004,RETIRE,Nouvelle entrée                              ,Sortie                                       ,Retraité                                     
133562_20120201_20220119,133562,2012-02-01,2022-01-19,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
